Item,RM,BM,Brand,Quality,SPL,TT,MTM,Purpose,Type,D1,W1,L1,D2,L2,Zn,D3,L3,A1_DEG,D1_Inch,W1_Inch,L1_Inch,Is PL,ROL,CETSH,Template or Variant Of,Description,EOL,Created By,Creation
HR1XRD00L15,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.4,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.4x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00L49,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.5,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.5x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00L56,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.5,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.5x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD02SJ9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.5,,125,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.5x125,31-12-2099,ramesh.pant@rigpl.com,28:56.9
HR1XRD00L64,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.5,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.5x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00L72,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.5,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.5x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00LB8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.6,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.6x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00LE1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.7,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.7x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00LK8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.716,,76.2,,,,,,,27/64,-,3,No,,82073000,H1RD-Round Tool Bits-BSW-8mm to 11.9mm,"HSS Rohit- 1X  Round Ø27/64""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00LL6,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.716,,101.6,,,,,,,27/64,-,4,No,,82073000,H1RD-Round Tool Bits-BSW-8mm to 11.9mm,"HSS Rohit- 1X  Round Ø27/64""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00LQ5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.8,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.8x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00LS0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.8,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.8x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00LV4,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,10.9,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø10.9x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00M06,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11,,75,,,,,,,-,-,-,Yes,30,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11x75,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00M22,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11,,100,,,,,,,-,-,-,Yes,15,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00M30,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11,,130,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11x130,31-12-2099,ramesh.pant@rigpl.com,10-10-2012 10:01
HR1XRD00M48,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11,,150,,,,,,,-,-,-,Yes,15,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00M55,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11x200,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00M71,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.1,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.1x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00MC5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.113,,76.2,,,,,,,Jul-16,-,3,No,,82073000,H1RD-Round Tool Bits-BSW-8mm to 11.9mm,"HSS Rohit- 1X  Round Ø7/16""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00MD2,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.113,,101.6,,,,,,,Jul-16,-,4,No,,82073000,H1RD-Round Tool Bits-BSW-8mm to 11.9mm,"HSS Rohit- 1X  Round Ø7/16""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00ME0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.113,,152.4,,,,,,,Jul-16,-,6,No,,82073000,H1RD-Round Tool Bits-BSW-8mm to 11.9mm,"HSS Rohit- 1X  Round Ø7/16""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00MN0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.3,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.3x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00MR2,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.3,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.3x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD03223,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.33,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.33x200,31-12-2099,sushil.rathee@rigpl.com,01:50.9
HR1XRD00MT7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.35,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.35x200,31-12-2099,ramesh.pant@rigpl.com,23-11-2013 13:23
HR1XRD00MU5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.4,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.4x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00MV3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.4,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.4x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD03363,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.4,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.4x150,31-12-2099,ramesh.pant@rigpl.com,18:15.9
HR1XRD00MX8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.4,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.4x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00MZ4,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.5,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.5x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00N05,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.5,,100,,,,,,,-,-,-,No,10,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.5x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00N13,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.5,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.5x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00N21,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.5,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.5x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00N96,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.6,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.6x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00NA8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.6,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.6x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00NQ3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.9,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.9x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00NR1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,11.9,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø11.9x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00P11,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12,,75,,,,,,,-,-,-,Yes,5,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00P37,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12,,100,,,,,,,-,-,-,Yes,30,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD02NZ9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12,,120,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12x120,31-12-2099,ramesh.pant@rigpl.com,17:18.2
HR1XRD02SK7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12,,125,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12x125,31-12-2099,ramesh.pant@rigpl.com,45:12.9
HR1XRD00P52,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12,,150,,,,,,,-,-,-,Yes,15,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00P60,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12,,200,,,,,,,-,-,-,Yes,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00P78,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12,,250,,,,,,,-,-,-,Yes,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12x250,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00P86,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.1,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.1x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00PG3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.2,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.2x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00PJ6,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.3,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.3x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00PM0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.3,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.3x200,31-12-2099,ramesh.pant@rigpl.com,06-10-2010 17:30
HR1XRD00PP3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.35,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.35x200,31-12-2099,ramesh.pant@rigpl.com,11-03-2014 11:28
HR1XRD00PT4,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.4,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.4x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00PV0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.5,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.5x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00PW8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.5,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.5x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD02SL5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.5,,125,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.5x125,31-12-2099,ramesh.pant@rigpl.com,48:32.2
HR1XRD00PX5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.5,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.5x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00PY3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.5,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.5x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00Q02,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.6,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.6x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00Q36,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.6,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.6x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00Q51,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.7,,76.2,,,,,,,01-Feb,-,3,Yes,2,82073000,H1RD-Round Tool Bits-BSW-12mm to 15.9mm,"HSS Rohit- 1X  Round Ø1/2""x3""",31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00Q77,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.7,,101.6,,,,,,,01-Feb,-,4,Yes,15,82073000,H1RD-Round Tool Bits-BSW-12mm to 15.9mm,"HSS Rohit- 1X  Round Ø1/2""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00Q85,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.7,,152.4,,,,,,,01-Feb,-,6,Yes,5,82073000,H1RD-Round Tool Bits-BSW-12mm to 15.9mm,"HSS Rohit- 1X  Round Ø1/2""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00Q93,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.7,,203.2,,,,,,,01-Feb,-,8,Yes,,82073000,H1RD-Round Tool Bits-BSW-12mm to 15.9mm,"HSS Rohit- 1X  Round Ø1/2""x8""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00QA5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.7,,254,,,,,,,01-Feb,-,10,Yes,,82073000,H1RD-Round Tool Bits-BSW-12mm to 15.9mm,"HSS Rohit- 1X  Round Ø1/2""x10""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00QB3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.8,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.8x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00QG2,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.9,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.9x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00QM9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,12.95,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-10mm to 12.9mm,HSS Rohit- 1X  Round Ø12.95x200,31-12-2099,ramesh.pant@rigpl.com,24-06-2013 13:55
HR1XRD00QN6,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13,,75,,,,,,,-,-,-,Yes,2,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13x75,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00QQ0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13,,100,,,,,,,-,-,-,Yes,10,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00QR8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13,,150,,,,,,,-,-,-,Yes,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00QS5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00QT3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13,,250,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13x250,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00R27,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13.2,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13.2x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00R43,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13.25,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13.25x200,31-12-2099,ramesh.pant@rigpl.com,24-06-2013 13:59
HR1XRD00RL0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13.5,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13.5x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00RM8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13.5,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13.5x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00RN5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13.5,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13.5x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00RP1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,13.5,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø13.5x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00SG0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14,,75,,,,,,,-,-,-,Yes,2,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14x75,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00SH8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14,,100,,,,,,,-,-,-,Yes,25,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00SJ3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14,,150,,,,,,,-,-,-,Yes,5,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14x150,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00SK1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14,,200,,,,,,,-,-,-,Yes,1,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14x200,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00SL9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14,,250,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14x250,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00TA2,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14.4,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14.4x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00TC8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14.5,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14.5x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00TD5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14.5,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14.5x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00TE3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14.5,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14.5x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00TF1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,14.5,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø14.5x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00U81,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,15,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø15x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00U99,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,15,,100,,,,,,,-,-,-,No,30,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø15x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00UA1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,15,,150,,,,,,,-,-,-,No,5,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø15x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00UB9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,15,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø15x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00UC7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,15,,250,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø15x250,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00V98,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,15.5,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø15.5x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00VA0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,15.5,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-13mm to 15.9mm,HSS Rohit- 1X  Round Ø15.5x100,31-12-2099,Administrator,06-10-2010 17:30
