"Item","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"CR33HBE00B36","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",8,"",30,8,100,4,"","","","-","-","-","No",2,"82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:8mm FL:30mm SØ:8mm OAL:100mm Z=4","2099-12-31","ramesh.pant@rigpl.com","2014-08-11 20:32:56.320695"
"CR33HBE00B85","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",8,"",30,8,100,2,"","","","-","-","-","No",2,"82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:8mm FL:30mm SØ:8mm OAL:100mm Z=2","2099-12-31","abhinav@rigpl.com","2014-08-13 12:44:28.922893"
"CR33HBE00349","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",8,"",50,8,150,2,"","","","-","-","-","No","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:8mm FL:50mm SØ:8mm OAL:150mm Z=2","2099-12-31","sushil.rathee@rigpl.com","2014-05-16 12:29:29"
"CR33HBE00C84","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",8,"",50,8,150,4,"","","","-","-","-","No","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:8mm FL:50mm SØ:8mm OAL:150mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2015-07-25 11:15:14.864586"
"CR33HBE009K2","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",20,10,75,2,"","","","-","-","-","Yes","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:10mm FL:20mm SØ:10mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-21 18:14:39"
"CR33HBE00AE7","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",20,10,75,4,"","","","-","-","-","Yes",1,"82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:10mm FL:20mm SØ:10mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-21 18:14:39"
"CR33HBE009L0","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",20,10,100,2,"","","","-","-","-","Yes","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:10mm FL:20mm SØ:10mm OAL:100mm Z=2","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:23"
"CR33HBE00AF5","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",20,10,100,4,"","","","-","-","-","Yes","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:10mm FL:20mm SØ:10mm OAL:100mm Z=4","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:23"
"CR33HBE009M8","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",20,10,150,2,"","","","-","-","-","Yes","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:10mm FL:20mm SØ:10mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-21 18:14:39"
"CR33HBE00AG3","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",20,10,150,4,"","","","-","-","-","Yes","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:10mm FL:20mm SØ:10mm OAL:150mm Z=4","2099-12-31","Administrator","2010-10-21 18:14:39"
"CR33HBE00356","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",25,10,75,2,"","","","-","-","-","No",2,"82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:10mm FL:25mm SØ:10mm OAL:75mm Z=2","2099-12-31","sushil.rathee@rigpl.com","2014-05-20 07:18:14"
"CR33HBE00BY2","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",25,10,75,4,"","","","-","-","-","No","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:10mm FL:25mm SØ:10mm OAL:75mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2015-03-23 18:48:38.525077"
"CR33HBE00398","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",40,10,100,4,"","","","-","-","-","No",1,"82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:10mm FL:40mm SØ:10mm OAL:100mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2014-05-23 05:26:23"
"CR33HBE00B77","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",40,10,100,2,"","","","-","-","-","No",2,"82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:10mm FL:40mm SØ:10mm OAL:100mm Z=2","2099-12-31","abhinav@rigpl.com","2014-08-13 12:42:27.191605"
"CR33HBE00B44","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",10,"",60,10,150,4,"","","","-","-","-","No","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:10mm FL:60mm SØ:10mm OAL:150mm Z=4","2099-12-31","ramesh.pant@rigpl.com","2014-08-11 20:36:40.610644"
"CR33HBE009N5","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",12,"",25,12,75,2,"","","","-","-","-","Yes",2,"82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:12mm FL:25mm SØ:12mm OAL:75mm Z=2","2099-12-31","aditya@rigpl.com","2010-10-21 18:14:39"
"CR33HBE00AH1","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",12,"",25,12,75,4,"","","","-","-","-","Yes","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:12mm FL:25mm SØ:12mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-21 18:14:39"
"CR33HBE009P1","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",12,"",25,12,100,2,"","","","-","-","-","Yes","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:12mm FL:25mm SØ:12mm OAL:100mm Z=2","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:23"
"CR33HBE00AJ6","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",12,"",25,12,100,4,"","","","-","-","-","Yes","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:12mm FL:25mm SØ:12mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:24"
"CR33HBE009Q9","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",12,"",25,12,150,2,"","","","-","-","-","Yes","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:12mm FL:25mm SØ:12mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-21 18:14:40"
"CR33HBE00AK4","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",12,"",25,12,150,4,"","","","-","-","-","Yes","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:12mm FL:25mm SØ:12mm OAL:150mm Z=4","2099-12-31","Administrator","2010-10-21 18:14:40"
"CR33HBE00BP2","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",12,"",40,12,100,2,"","","","-","-","-","No","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:12mm FL:40mm SØ:12mm OAL:100mm Z=2","2099-12-31","sushil.rathee@rigpl.com","2014-12-22 14:58:20.406734"
"CR33HBE00CB2","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",12,"",40,12,100,4,"","","","-","-","-","No","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:12mm FL:40mm SØ:12mm OAL:100mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2015-08-01 10:25:09.746366"
"CR33HBE00CC0","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",12,"",60,12,150,4,"","","","-","-","-","No","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:12mm FL:60mm SØ:12mm OAL:150mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2015-08-01 10:30:29.589549"
"CR33HBE003A0","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",16,"",40,16,100,4,"","","","-","-","-","No","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:16mm FL:40mm SØ:16mm OAL:100mm Z=4","2099-12-31","abhinav@rigpl.com","2013-09-05 11:46:43"
