"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR2XSQ00609","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",2.5,2.5,75,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 2.5x2.5x75 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00617","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",3,3,75,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 3x3x75 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00625","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",3,3,100,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 3x3x100 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00633","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",3.175,3.175,50.8,"","","","","",15,"1/8","1/8","2","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 1/8""x1/8""x2"" 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ00641","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",3.175,3.175,63.5,"","","","","",15,"1/8","1/8","2+1/2","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 1/8""x1/8""x2+1/2"" 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ00658","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",3.175,3.175,76.2,"","","","","",15,"1/8","1/8","3","Yes","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 1/8""x1/8""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00666","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",3.175,3.175,101.6,"","","","","",15,"1/8","1/8","4","Yes","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 1/8""x1/8""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00674","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",3.969,3.969,76.2,"","","","","",15,"5/32","5/32","3","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/32""x5/32""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00682","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",3.969,3.969,101.6,"","","","","",15,"5/32","5/32","4","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/32""x5/32""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00690","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",4,4,75,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 4x4x75 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006A2","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",4,4,100,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 4x4x100 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006B0","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",4,4,150,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 4x4x150 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ006C8","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",4.763,4.763,50.8,"","","","","",15,"3/16","3/16","2","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 3/16""x3/16""x2"" 15°","2099-12-31","ramesh.pant@rigpl.com","2012-06-25 16:02:47"
"HR2XSQ006E3","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",4.763,4.763,63.5,"","","","","",15,"3/16","3/16","2+1/2","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 3/16""x3/16""x2+1/2"" 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ006F1","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",4.763,4.763,76.2,"","","","","",15,"3/16","3/16","3","Yes","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 3/16""x3/16""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006H7","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",4.763,4.763,101.6,"","","","","",15,"3/16","3/16","4","Yes","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 3/16""x3/16""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006K0","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",4.763,4.763,152.4,"","","","","",15,"3/16","3/16","6","Yes","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 3/16""x3/16""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006L8","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",5,5,75,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 5x5x75 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006M6","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",5,5,100,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 5x5x100 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006N3","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",5,5,150,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 5x5x150 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006P9","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",5,5,200,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 5x5x200 15°","2099-12-31","anuj@rigpl.com","2012-04-14 16:44:06"
"HR2XSQ006Q7","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6,6,65,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 6x6x65 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ006R5","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6,6,75,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 6x6x75 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006S2","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6,6,100,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 6x6x100 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006T0","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6,6,150,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 6x6x150 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006U8","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6,6,200,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 6x6x200 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006V6","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6.35,6.35,63.5,"","","","","",15,"1/4","1/4","2+1/2","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 1/4""x1/4""x2+1/2"" 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ006X1","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6.35,6.35,76.2,"","","","","",15,"1/4","1/4","3","Yes",20,"82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 1/4""x1/4""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ006Z7","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6.35,6.35,101.6,"","","","","",15,"1/4","1/4","4","Yes",40,"82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 1/4""x1/4""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00716","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6.35,6.35,152.4,"","","","","",15,"1/4","1/4","6","Yes",60,"82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 1/4""x1/4""x6"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:04"
"HR2XSQ00724","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",6.35,6.35,203.2,"","","","","",15,"1/4","1/4","8","Yes",5,"82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 1/4""x1/4""x8"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00732","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",7,7,200,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 7x7x200 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ00740","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",7.938,7.938,50.8,"","","","","",15,"5/16","5/16","2","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/16""x5/16""x2"" 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ00757","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",7.938,7.938,63.5,"","","","","",15,"5/16","5/16","2+1/2","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/16""x5/16""x2+1/2"" 15°","2099-12-31","Administrator","2011-02-25 06:04:17"
"HR2XSQ00773","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",7.938,7.938,76.2,"","","","","",15,"5/16","5/16","3","Yes",10,"82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/16""x5/16""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00799","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",7.938,7.938,101.6,"","","","","",15,"5/16","5/16","4","Yes",30,"82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/16""x5/16""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007B9","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",7.938,7.938,152.4,"","","","","",15,"5/16","5/16","6","Yes",10,"82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/16""x5/16""x6"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:04"
"HR2XSQ007C7","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",7.938,7.938,203.2,"","","","","",15,"5/16","5/16","8","Yes",30,"82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/16""x5/16""x8"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007D4","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",7.938,7.938,254,"","","","","",15,"5/16","5/16","10","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/16""x5/16""x10"" 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ007E2","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",7.938,7.938,304.8,"","","","","",15,"5/16","5/16","12","No","","82078000","H2SQ-Square Tool Bits-BSW-upto 8.9mm","HSS Rohit- 2X  SQ 5/16""x5/16""x12"" 15°","2099-12-31","anuj@rigpl.com","2012-04-28 16:57:14"
"HR2XSQ007F0","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",8,8,65,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 8x8x65 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ007G8","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",8,8,75,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 8x8x75 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007H6","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",8,8,100,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 8x8x100 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007J1","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",8,8,150,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 8x8x150 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007K9","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",8,8,200,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 8x8x200 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007L7","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",8,8,250,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 8x8x250 15°","2099-12-31","anuj@rigpl.com","2012-04-14 12:58:35"
"HR2XSQ007M5","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9,9,75,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 9x9x75 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007N2","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9,9,100,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 9x9x100 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007P8","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9,9,150,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 9x9x150 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007Q6","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9,9,200,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 9x9x200 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007R4","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9,9,250,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 9x9x250 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ007S1","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.2,9.2,200,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 9.2x9.2x200 15°","2099-12-31","aditya@rigpl.com","2011-08-19 10:24:01"
"HR2XSQ007T9","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.2,9.2,250,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 9.2x9.2x250 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ007U7","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.525,9.525,50.8,"","","","","",15,"3/8","3/8","2","No","","82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS Rohit- 2X  SQ 3/8""x3/8""x2"" 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ007V5","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.525,9.525,63.5,"","","","","",15,"3/8","3/8","2+1/2","No","","82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS Rohit- 2X  SQ 3/8""x3/8""x2+1/2"" 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ007X0","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.525,9.525,76.2,"","","","","",15,"3/8","3/8","3","Yes",80,"82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS Rohit- 2X  SQ 3/8""x3/8""x3"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:04"
"HR2XSQ007Z6","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.525,9.525,101.6,"","","","","",15,"3/8","3/8","4","Yes",180,"82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS Rohit- 2X  SQ 3/8""x3/8""x4"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:04"
"HR2XSQ00807","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.525,9.525,152.4,"","","","","",15,"3/8","3/8","6","Yes",10,"82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS Rohit- 2X  SQ 3/8""x3/8""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00823","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.525,9.525,203.2,"","","","","",15,"3/8","3/8","8","Yes",850,"82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS Rohit- 2X  SQ 3/8""x3/8""x8"" 15°","2099-12-31","ramesh.pant@rigpl.com","2010-10-06 17:31:04"
"HR2XSQ00849","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.525,9.525,254,"","","","","",15,"3/8","3/8","10","Yes",50,"82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS Rohit- 2X  SQ 3/8""x3/8""x10"" 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00856","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",9.525,9.525,304.8,"","","","","",15,"3/8","3/8","12","No","","82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS Rohit- 2X  SQ 3/8""x3/8""x12"" 15°","2099-12-31","Administrator","2011-02-25 06:04:18"
"HR2XSQ00864","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",10,10,75,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 10x10x75 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00880","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",10,10,100,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 10x10x100 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ00898","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",10,10,150,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 10x10x150 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ008A0","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",10,10,200,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 10x10x200 15°","2099-12-31","Administrator","2010-10-06 17:31:04"
"HR2XSQ008B8","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",10,10,250,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-upto 10.9mm","HSS Rohit- 2X  SQ 10x10x250 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR2XSQ008C6","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",11.113,11.113,203.2,"","","","","",15,"7/16","7/16","8","No","","82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS Rohit- 2X  SQ 7/16""x7/16""x8"" 15°","2099-12-31","aditya@rigpl.com","2012-04-13 13:05:57"
"HR2XSQ008D3","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12,12,75,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12x12x75 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR2XSQ008F9","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12,12,100,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12x12x100 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR2XSQ008G7","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12,12,120,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12x12x120 15°","2099-12-31","ramesh.pant@rigpl.com","2013-09-19 12:48:10"
"HR2XSQ008H5","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12,12,125,"","","","","",0,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12x12x125 0°","2099-12-31","ramesh.pant@rigpl.com","2014-02-26 19:45:31"
"HR2XSQ008J0","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12,12,150,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12x12x150 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR2XSQ008K8","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12,12,200,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12x12x200 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR2XSQ008L6","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12,12,250,"","","","","",15,"-","-","-","Yes","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12x12x250 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR2XSQ008M4","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12.3,12.3,75,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12.3x12.3x75 15°","2099-12-31","anuj@rigpl.com","2012-04-14 16:40:33"
"HR2XSQ008N1","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12.3,12.3,100,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12.3x12.3x100 15°","2099-12-31","aditya@rigpl.com","2012-04-09 14:04:10"
"HR2XSQ008P7","NO-SERIES","-","HSS","Rohit","H-2X","None","Square Tool Bits","-","-","-",12.3,12.3,150,"","","","","",15,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS Rohit- 2X  SQ 12.3x12.3x150 15°","2099-12-31","anuj@rigpl.com","2012-04-14 16:39:28"
