"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR1XMC008B6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",12.7,12.7,203.2,"","","","","","","1/2","1/2","8","No","","82078000","H1MC-Square Mandrels-BSW","HSS Rohit- 1X  Mandrel 1/2""x1/2""x8"" ","2099-12-31","aditya@rigpl.com","2011-11-09 16:35:25"
"HR1XMC008C4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",12.7,19.05,304.8,"","","","","","","1/2","3/4","12","No","","82078000","H1MC-Rectangular Mandrels-BSW","HSS Rohit- 1X  Mandrel 1/2""x3/4""x12"" ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC008D1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",12.8,26,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-12mm to 12.9mm","HSS Rohit- 1X  Mandrel 12.8x26x250 ","2099-12-31","abhinav@rigpl.com","2013-02-05 13:12:55"
"HR1XMC00144","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",12.8,26,270,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-12mm to 12.9mm","HSS Rohit- 1X  Mandrel 12.8x26x270 ","2099-12-31","ramesh.pant@rigpl.com","2013-10-26 11:01:31"
"HR1XMC008E9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,80,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x80 ","2099-12-31","aditya@rigpl.com","2011-10-29 14:09:02"
"HR1XMC008F7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,100,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x100 ","2099-12-31","aditya@rigpl.com","2011-12-30 10:22:55"
"HR1XMC008G5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,120,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x120 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC008H3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,125,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x125 ","2099-12-31","anuj@rigpl.com","2012-04-14 16:45:38"
"HR1XMC008J8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,140,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x140 ","2099-12-31","aditya@rigpl.com","2012-04-13 13:42:22"
"HR1XMC008K6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,150,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC008L4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,200,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x200 ","2099-12-31","aditya@rigpl.com","2011-11-08 11:55:04"
"HR1XMC008M2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,230,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x230 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC008N9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,240,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x240 ","2099-12-31","aditya@rigpl.com","2011-07-19 12:35:16"
"HR1XMC008P5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,13,250,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 13x13x250 ","2099-12-31","aditya@rigpl.com","2011-07-19 12:37:11"
"HR1XMC008Q3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,15,125,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x15x125 ","2099-12-31","aditya@rigpl.com","2012-04-18 12:57:36"
"HR1XMC00151","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,15,280,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x15x280 ","2099-12-31","ramesh.pant@rigpl.com","2013-12-28 10:21:54"
"HR1XMC008R1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,15.8,140,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x15.8x140 ","2099-12-31","aditya@rigpl.com","2012-04-09 09:08:43"
"HR1XMC008S8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,16,100,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x16x100 ","2099-12-31","aditya@rigpl.com","2012-01-11 17:41:37"
"HR1XMC008T6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,16,120,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x16x120 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC008U4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,16,140,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x16x140 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC008V2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,16,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x16x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC008W0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,16,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x16x200 ","2099-12-31","ramesh.pant@rigpl.com","2012-09-15 10:07:05"
"HR1XMC008X7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,16,230,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x16x230 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC008Y5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,16,240,"","","","","","","-","-","-","No",2,"82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x16x240 ","2099-12-31","aditya@rigpl.com","2011-12-30 10:24:01"
"HR1XMC00169","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,16,280,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x16x280 ","2099-12-31","ramesh.pant@rigpl.com","2013-11-27 09:55:45"
"HR1XMC008Z3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,16,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x16x300 ","2099-12-31","aditya@rigpl.com","2011-09-07 10:58:18"
"HR1XMC00904","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,18,80,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x18x80 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00JT8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,18,100,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x18x100 ","2099-12-31","ramesh.pant@rigpl.com","2016-05-16 11:03:27.892939"
"HR1XMC00912","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,18,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x18x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00920","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,18,230,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x18x230 ","2099-12-31","aditya@rigpl.com","2011-10-03 09:34:31"
"HR1XMC00938","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,18,240,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x18x240 ","2099-12-31","ramesh.pant@rigpl.com","2012-06-27 12:24:28"
"HR1XMC00946","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,18,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x18x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00953","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,18,270,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x18x270 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00961","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,18,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x18x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00979","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,20,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x20x200 ","2099-12-31","aditya@rigpl.com","2012-01-16 16:30:46"
"HR1XMC00177","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,20,280,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x20x280 ","2099-12-31","ramesh.pant@rigpl.com","2013-11-27 09:59:25"
"HR1XMC00HB0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,20,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x20x300 ","2099-12-31","sushil.rathee@rigpl.com","2014-10-30 17:31:56.334801"
"HR1XMC00H74","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,25,120,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x25x120 ","2099-12-31","ramesh.pant@rigpl.com","2014-09-09 16:57:58.295047"
"HR1XMC00987","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,25,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x25x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00995","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,26,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x26x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009A7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,26,230,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x26x230 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC009B5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,26,240,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x26x240 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00185","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,26,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x26x250 ","2099-12-31","ramesh.pant@rigpl.com","2013-11-20 12:28:22"
"HR1XMC009C3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,26,270,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x26x270 ","2099-12-31","aditya@rigpl.com","2012-01-30 10:51:50"
"HR1XMC00193","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,26,280,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x26x280 ","2099-12-31","ramesh.pant@rigpl.com","2013-11-27 10:00:55"
"HR1XMC009D0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",13,26,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 13x26x300 ","2099-12-31","aditya@rigpl.com","2012-01-30 10:51:11"
"HR1XMC009E8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,100,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x100 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009F6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,110,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x110 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009G4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,120,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x120 ","2099-12-31","aditya@rigpl.com","2011-10-03 09:32:55"
"HR1XMC009H2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,125,"","","","","","","-","-","-","No",10,"82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x125 ","2099-12-31","aditya@rigpl.com","2012-02-03 09:42:38"
"HR1XMC009J7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,135,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x135 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009K5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,140,"","","","","","","-","-","-","No",2,"82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x140 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009L3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,150,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009M1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,200,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009N8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,240,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x240 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009P4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,14,250,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 14x14x250 ","2099-12-31","aditya@rigpl.com","2012-04-19 16:30:12"
"HR1XMC009Q2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,15,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 14x15x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC001A5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,19,45,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 14x19x45 ","2099-12-31","ramesh.pant@rigpl.com","2014-03-20 10:46:00"
"HR1XMC009R0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,20,120,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 14x20x120 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009S7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,20,125,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 14x20x125 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009T5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,20,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 14x20x200 ","2099-12-31","aditya@rigpl.com","2011-10-03 09:31:16"
"HR1XMC009U3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,20,240,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 14x20x240 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC009V1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,20,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 14x20x300 ","2099-12-31","ramesh.pant@rigpl.com","2012-11-02 16:34:34"
"HR1XMC009W9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",14,22,100,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-13mm to 14.9mm","HSS Rohit- 1X  Mandrel 14x22x100 ","2099-12-31","ramesh.pant@rigpl.com","2012-09-17 13:02:36"
"HR1XMC00JY7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,90,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x90 ","2099-12-31","ramesh.pant@rigpl.com","2016-06-20 14:19:29.912373"
"HR1XMC009X6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,95,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x95 ","2099-12-31","anuj@rigpl.com","2012-03-22 15:36:53"
"HR1XMC001B3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,100,"","","","","","","-","-","-","No",1,"82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x100 ","2099-12-31","ramesh.pant@rigpl.com","2014-01-17 16:56:40"
"HR1XMC009Y4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,110,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x110 ","2099-12-31","ramesh.pant@rigpl.com","2012-10-12 11:05:43"
"HR1XMC001C1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,125,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x125 ","2099-12-31","ramesh.pant@rigpl.com","2013-11-20 12:39:51"
"HR1XMC001D8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,130,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x130 ","2099-12-31","ramesh.pant@rigpl.com","2013-08-02 15:59:47"
"HR1XMC009Z2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,140,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x140 ","2099-12-31","ramesh.pant@rigpl.com","2012-05-09 17:29:32"
"HR1XMC00A06","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,150,"","","","","","","-","-","-","No",2,"82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00A14","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,160,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x160 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00A22","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,200,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00A30","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",15,15,240,"","","","","","","-","-","-","No",2,"82078000","H1MC-Square Mandrels-Metric-12mm to 15.9mm","HSS Rohit- 1X  Mandrel 15x15x240 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
